content,label
喂你好！你那个当。嗯没事。当什么托盘！到目前的。我出来托盘重货，给多少钱？人造大理石！给多少钱？返2600啊。2600这么别。嗯。啊2.8。搞不了。运费怎么付？因为货到付款。货到付款没有回单，嘛没有。在当初厂里装。关注205国道上面，205广告广告上面是八啊。205国道。对，啊六五国道。什么时间装货啊下午呢。好的？啊定金多少？今接一百。嗯定金一百。到到电话接两天记住吧！原啊料六！原来我我叫老跟你说吧。那喂唉你好！唉他那个运费是2600，就是总价出一百块钱近一倍不到付款的。噢总价2600，啊对。啊总价2600。-100块钱，对。唉对。唉对。到上海那边护理，借完他那边就付运费。啊也就来回。嗯。托盘装的。嗯对，图板打包的你那个车底版好吗？底板错过。啊底板一般化还行。噢那那就行，不是那边有的是装废铁不是什么的，有时候那个车地板不平！嗯我是拉纸的！嗯嗯哦下午装，下午几点？上午大概点吧两点钟钟，吧反正是。嗯两。三点钟是吧？唉对，有可能吃过饭就能装，有可能，那个反正货嗯装货挺快的，那个叉车装的那个挺快的！嗯嗯噢。好像在于不。啊可以装吗？可以说我说还要在与不吗？啊雨不那个你就随便拿一个雨布，嗯就把他户给打一下，也不要讲整车盖得好好的，那个不用。啊那个不太防雨不太放心，你就随便拿个衣服在那货上面给发一下就行。噢。噢那必须得盖！不盖不行！唉对，要不然他那个老板他他他说要盖，吧反正就就那个雨布，反正在他身上去查一下就行。嗯然后就是发一下，然后就用绳子在外面待两道绳子不就可以了吗？所以说嘛。那个挺方便的。唉你。这些老板嘛都是拿驾驶员摆不完，你要盖那油布有啥用，呢对吧？哈嗯。那那那我就不太多清楚他那边了。啊那行，那我给你订吧啊一百块钱。嗯就是打一百块钱，然后加一个微信，哦嗯好的，你把位置后来把位置发给我，啊噢那肯定的呀嗯啊我现在。就加你了我的微信啊。好嗯好。就这手机号是吧？嗯是的是的。噢不对，我现在没看到你真实手机号。噢现在是这个这个号码不是我的，就是你必须要把户订好，才然后才有我的号码。我知道。嗯你有我的号码吗？我也没有，要要要要不要不你把你的号码报给我也可以。好的。我报给你报给你，然后你这样加一下我的微信。嗯好的好的。你你你你说啊133。唉呦刚才我叫你吧，133知道了。嗯啊嗯我这有用啊。嗯好。,0
那个你你先走，吧坏！啊对对对行行行，你到时候请你，吧我妈刚才在那你打一百块，你招兵买马你钱，然后你把你那个行车的加个微信行车证，驾驶证身份证发过来，我妈把那先装货这里，马鞍山找哪一位发一个定位人有导航仪是现在每个车子都有导航，尾巴定唉你我发吧你一定就找到了好吧？对啊。啊。噢你你你你的手机号码是多少？啊我说你妈现在把平台机构搞起来，搞着你妈132！四五吧你。这样子132你手机号码他这个上面写没写名，是不是他手机号码，你的手机号码多少？我来加。132。跟你怎么打进来的，你怎么打进来的吗？这个平台是喝掉搞了。13嗯啊。4580。他跟怎么打进来的？我是你妈的，现在平台坏死了吗？现在坏种嘛就是一个码，不是。这个这个虚拟号，啊它是虚拟号达看不到你手机号码的。不是马云搞的不是马云搞的，给手下的人一帮人坏了，高科技，那些都是大学生搞得了。头脑筋的哦你妈的臭比那抱抱一下子132。可以。嗯太麻烦了，噢1324。580。嗯嗯嗯132。首先其他的我这指的是132噢在13738，我是13，后面851是不是第一个？1324。580625！1324。4580。唉对，4580625，后面八位四，我是132。625。71324。580625！号。1324。58062，打过去啊微信。啊好，嗯啊行，好的好的。嗯我好行，好好好好好。嗯。嗯。你为。你的。喂喂唉你好，老板。以后到上海啊。喂唉以后在上海呀。马上知道唉。对对对我怎么听！不到话，讲你多少车子！我6米8高栏呢你搞那天嘛都都都上嘛我那个冷拔丝，就像过去老去世！一群群的外面包装！现在不叫铁丝了，叫冷吧死！噢这个跟天跟铁丝一样的那种是吧？不讲话给顶。唉那个形式形状形状较冷，boss外面有包装的，像电缆像E君君RE进去直播公斤，啊就大概一个经理55金币，一百公斤菌吧。噢嗯其中户按不超过八吨。这大概给多少钱？呢嗯你到达给我1100吗？你到时1800，他就给我1100块钱，就到青不去那个。卤菜不露嘛露露露，伟大的LUNA卤菜大路呢！噢这个一千块钱。一千一千一百块钱，唉他总价1100块钱拿一百块钱，噢这个能不能东北呀唉那他他你就给我一千，我怎么。但我搞PK。哪能给你多，他他给多少钱都发过的！啊发个。那吧等碰！都只有1000亿，大概只有八吨不到。千一百块钱。你要装就你到手1100我来找他要要这条要到要到要不到我就找你，要要倒阁你就进得1100你看可行，噢行啊行？搞快点噢你贵姓了，电话又打进来了，做事要干脆，这个不是我不给你，我们讲话的石化啊有的价格也不属于他大道行，啊但是搞他马上就生意做成了，你可等于考虑啊怎么马上你然后再打进来了，走了唉各种是你推你你开心运走就走不一快传快的很不那么考虑，人家能加就加。嗯啊对对对。你你我有。啊行行行。我和你混！我问他一，你问A。限行嘛你问看一千也行不行啊啊唉对了，讲稿个人，你电话打了我进来，我就我记不得，你你贵姓你贵姓，我不要哪个在哪个了，结果。网名啊命名为信息！我微信就。星星雨这么大，这个框架就啊周恩来的周周恩来的周。唉对对对对。我说怎么？后面是后面是。00358对吧？00358。后面是。啊对，上班。不是，R115862776。358。你敢加我，你加我你加我加5500，别垃圾哪个？后面是358，K76587658哈好好好。768好好好。76587658哈嗯。,0
喂啊。那到抱怨的货多了，嘛在哪里啊宝山呢？还没有，啊不是说加微信给你发微信，你没加。对。爱是我跟你联系了吗？刚才我没跟你联系，啊一。可能你记错了。行。那你怎么知道我那个是保障呢！噢噢你上次不是写的吗？刚刚不是你是吧？啊在什么地方装的？噢你。金寨双河。这金寨双盒装的。嗯对。嗯多少钱？啊170是170。啊那运费怎么算？货到付款，嗯想要不我给你定下来。可以啊那怎么你打？在网上面订吧嗯行。定的174怎么搞的？金块，总价170要除以200星期背。金寨是金寨双河还是六安那个双河啊心在双河镇。现在有双河镇吗？现在怎么没有章和证？没有，我还跟你说，意思好像。六安双河镇啊现在属于金寨县了，行，我知道了，嗯好。我带你微信还是？打定金给你讲下。你。你在网上面定了以后加我微信，我给你发位置，啊六安双河镇啊现在属于金寨县了，行，我知道了，嗯好。我带你微信还是？打定金给你讲下。嗯好的好的好的。,0
到亳州给多少钱？货物。为什么我都看不到你电话号码，嗯我也看不到你这的哥。行。你妈车子哪里啊车子载舟的！完了？大洲得大爷那。我在合肥转了合肥装的。嗯给多少钱？你现在巢湖啊我车子在合肥在大学内。合肥到亳州给你一一千块钱，千块钱都收了。完了要多少钱？在哪你在合肥哪装！合肥你选择地方，他在车上装的。哪哪个？他在车上装呢你看我他。吗的？在车上装的！在我们公司，话，噢物流公司装的。在车上有的时候稳住啦纸箱，包装一箱一箱的，他总共都拿过来了。啥东西？哦从温州拉过来的。似的。八吨是吧？嗯反正我多说一点，没那么多。八点快钱，现在现在估计得一千一二百块钱。我五12型1100嘛早上可以不1000亿，谢谢大哥。限就是亳州。可以进去啊不是进去。运费拿不来，货到付款了。货到付款来。嗯8:零一千一，他搁那庄关掉。就是噢你你加微信就这个号码。好好嗯。嗯。,0
你知道马鞍山的运费多少？你坐那个车。我6米8的高栏。1300。1300块啊嗯能不能加一点？加不了，我们一直发的都是这个价钱，假的话我也没有利润。嗯嗯他。那个你卸货地点是不是进去啊。不是经济。不是进去啊嗯你！就是拉到那个工地上的嘛是。拉到哪里的？工地上面。噢。能稍微加点嘛老板。让他就。阿娇只能加50块钱。为什么加1400块钱喽。OK我我。跟你说实在的！我我们。常年价格年底结账，我没有多少利润。不是说我不愿意价钱加了钱，我等于是我都白干。哦啦啦多重货！嗯。大概在两三吨，昨天昨天晚上发了一次大概。就四。吨多，基本上正常都是两吨两三吨吧正常的情况下，哦。主要是将近要三四百公里到那里。我知道我们一直发了我们9米66米八，一直发4米2预约发。昨天晚上也在装。一个阀门的。140呃1400块钱能不行啊老板？加不了，加的话，我算吧就可以加到1350块钱。那定金给你打包的。给您打280，我做个1550块钱的。1550块钱的协议，确定装货卸货不是进去！哈我们我们我。回头可以把上一个驾驶员的电话给你。噢到时候你我们9米66，嗯9米66米八，发了这么多，啊我们有一个人。跟我说是进去就我我昨天不是到金山，嘛他不那个叫朱金镇可对，他那是交警去的，他说不是禁区，不去，tmd丫给我推到里边去了，噢昨天被交警逮到了。跟跟他们要钱嘛老板。嗯那你没拿过管我什么事，我不好讲的，就是对。拉拉的是。拉到什么货？啊拉到什么画？我拉的那个是那个就是那个黑板。黑板在租金那里。柱今天那边租金在哪哪个地方？我拉都拉到朱新建那个镇上，拉到拉到学校里面去的。我我我说那是交警，我都怕交警逮到他没事，交警基本上黑道过来唉搞。搞了，被逮到了！扣杂呗。罚块200块。啊对，我这么但是我这边的话是早高峰晚高峰，限行其他时间可以进来。多长时间什么时候你说？早早。到早上七点七点到8点半，下午4点半到6点，噢其他地点都可以进！其他时间的话是是分布的，它有有一条路是可以进去的。有一条路是或者放放开学习，其他几条路不可以。做。到时候我到时候会跟你说，有时间的话我带你进去也可以。从哪地方？唉对对对，你要。嗯嗯这样子讲的，到时候你看这样子搞我做的不高了，高了吗？跟老板要你说不是进去，到时候唉我这扣分你看着办，吧上海这边扣呗我不知道是多少，你都按老我们老家那里算你赔吧罚款，我说你给600块钱再给我弄，老板给他给500。这个事情说不好的。不不是，你你昨天是从哪个地，你是下了高高速下来的还是怎么下的！唉呦我妈这。我我是绕了，不是我是不是告诉我从那边我是绕了进去，到那个住进那个叫叫嘛林萧林萧。I不对黎。香林园街那里那条路还还还可以让进去，他说到里边去，我说我就就就在下边，要么都靠在学校边，这个门还进不去，他非让我从里边绕着进去，从来没进去，那这边的吧还伴影到。我说我不进去，你猜一下，吧不愿意非让我进去。啊搞这个没别过来。我知道。你昨天是从亭枫公路西边过来的，还是东边过来的？即便西边过来西边过来了，从汽车站那个罗新路拐进去可以管。好像是这样，嘛走到那以后就还走到那个叫什么路，再走那个健康路健康路国道梨园街那边，我照那条路不是。谁知道他他他让我从那边找到那个。我知道。叫那叫什么？叫。我看那条，知道到什么路！好，交警在那路口那里拦住了！嘿嘿。唉。灵建康路那里不能进，要在往往东边走有汽车站，那里有一个罗新路拐进去，那条。路南北的可以进去，不要走健康路镜。我。搞不清楚，我是按照早上。走那条路，唉唉。你这装货在哪里装？你车在。嗯也就在也就在在在那个嗯。那我按你昨天走的应该是健康路走，走到快到底了右拐，然后。跳。在。那边那个方向反正差也差不多。不是不是禁区吧？你错过这两个时间段，我跟你讲怎么走一点问题都没有。我没我。上个星期六我自己的车子在那里，从出来的时候，都我都找到了一条路可以出来的下午。我昨天就是在那里被拦住了，我所以我都开始我都很少到那最近他那是交警，软的唉呦警察，这个我那天我直接到那个路口去问教你了，我说这里可以可不可以走？他说，没事，出去可以。他基本上。嗯。4点半到6点半，有意。跳过也可以出去了！我昨天是几点，我昨天将近好九点钟。晚上9点。不是上午9点钟软著的。嗯那个时候经常正是高峰的时候。爱！被拦住了！唉你车现在哪？我现在住在济南！今天这石化住在新安。说话。但是我这个货要下午6点钟才能装，呢唉。噢那太晚了！嗯对货还没好，昨天晚上刚装走一车，他今天白天再还要再做！你那个卸货地点不是是不是进去啊。我回头会给你9米66！米八的电话，你可以问他们是怎么进的！我就怕那个那个你这。我中心真的我都怕了！进去了，交警在那拦了，又赶到又。啊都割掉了，到时候又麻烦！跟你们要吧你们就上那个唉呦。我们都不，那我们这么多车子过来，我都跟他们发定位讲的很清楚，哪条路进去他们不知道的。就是打我电话，有的基本上我一发个定位，他自己都找到那地方去了，一点都没有问题。我就怕嘛怕电视唉。租资金，这里你放心，资金这里绝对没有问题！的。中心站。对。噢最近他他那个不是现行的。不是他不是。他有一条，你昨天是走健康路进去的，他无线网再往那个东边走走两两三个红绿灯，有一个罗新路左拐进去，进去这里是可以进的。那有牌子有牌子放开。叫什么名？就是罗新路。那我我看我看一下啊我昨天是在哪条路上，啊你不是说健康路进去的吗？我看我！啊我是。从那边干。嗯噢从那个健康路，我从那个什么？嗯猪筋万华街那条路，我我左转进去那个连接的。这条路我看走了，没有没有报交警。跟着我走的是走到这边，走到那个叫魔来，沈浦泾路吗？到那个被交警也拦住了。嗯上午9点到11点，这个时候正是交警出来查车的时候，上午到11点啊。你你的位置。9点到11点。那算算我不拉了，我我再跟他不是。我都怕到北京，再到那个没事，啊我带你也可以，啊你到了资金我。觉得你这些可以。噢你带我进去啊对啊。那昨天那是老板带的，哈代我肥料从那边走，我这没我这我这不不管，那不能绕绕过来的，他说没事，啊我我搁前面，你在后面道绕一圈给我呃不到一千米吧到那个被被揽住了。你你资金这里。治理罚款我负责。噢法官你负责。那不会罚款，那我我们每天发车来了这么多车子都都没有一个罚款的。要你要。不信你看，等下我那个。啊要我让弟弟或等我发给你看，这么昨天是交警吗，跟我说我是在哪里，人家。在那个。15天，啊沈沈浦泾路上都是在身体我生命中R为违反禁令标志违法，还有。那个人我不知道他在租金待了几年，我在这里待了十几年了，你说哪一条路哪边我不知道，哪个监监控拍不拍，哪个监控罚不罚款，我都知道。这个我们都怕！这个你看昨天！搞了跟老板要要钱了，嘛要跟他要500块钱，他马上他感觉这个那的，我算最后他才给500块钱，我说我不能签吧我这我欠着几百块钱，我说我欠他百百传了。没没拉一样。嗯。那在哪条街上？在那个在那个就是一直走秀州街。秀中间。对，就是。就。你昨天走的那个是零连接，还要往北边去了一条街，北边一条街走到底，往走到底那边往东走到底。噢秀洲街走到底。走到底，对。往东走到底，在往哪走？走到底再再再左拐，然后那边快快靠近河边上了那里。噢那叫叫绣那个叫那叫叫秀江路。了。啊对对对，就在秀江路280号那里。一秀江路20088号。200。我忘了那个是多少号了，那个啊就在秀江路那里。需要就是往北去，啊不能往往南噢不。没有。什么？我修江路不能往往北去，啊我靠河边啊不是秀秀秀江路，它是一条东西的呃秀，州路是秀洲路是条东西的路，然后走到底走到底没有路了，然后右拐一点点，然后二三十米再左拐一直走就到了那个院子里面。噢那个院子里面好多车挂车，啊9米6的那车子多得不得了，那么每天那那里面是这几个厂，还有中通快递都在那里面，噢你给我讲秀江路200多少号，我找一下看一下行不行，我都去一遍。嗯你你加个你加个那个加微信，我发个定位给你！噢可以，我都加你这个手机号。嗯嗯嗯嗯嗯嗯嗯嗯。噢可以，我都加你这个手机号。哦好的好的。我说你这手机号加不上去，啊。噢噢199再倒不是。我手机号1991992148。九1992148。3589。3589。我共设你现在车子是不是空车吗？只要他不禁价钱！可是我没等也没关系！我这就昨天下午弄到现在，唉呦我心情来没爱！昨天都没怎么，Q你就叫淮南物流啊你空车你过来的话，要等到下午6点钟才能装车，他有货没好，你等等吧。往你这个往那个微信名缓慢物流啊。啊啊下午6点钟啊对对对对对对。噢可以，没关系，这我们怎么交费，那霍金就是今天给我呃傍晚时候装货就可以，你别等到拍完，拍完我没办法了，他说你明天早明天送货肯定要晚一点，是不是！对。我我就我加你微信了，你验证一下，吧。对。晚一点没事，反正他会六点钟开始装车，嗯电动！嗯。噢噢。喂讲。我我看你那个你你那个地点不是禁区，反正大家都经过那那片。为什么？经过那住那个叫毛朱金星沈浦泾路。也经过，要不我就从那个健康路从那边走。我去我昨天就啊不做。沈浦泾路那地方修桥新的限高，只要往往往还得限高。往往那个呃西边有一条路叫罗新路绕到罗新路上面绕进去就可以了。哦罗新路啊唉呀我们天天有的时候挂车过来都。他他。他这条路他现形了，他把那个罗新路那条放开了，可知道？他不可能不让人家进去，tmd人家那边企业里面来进货，呀出货呀都这么大的车子怎么写，不让人家生产，我。不让他说话。对对，那肯定的话。不。他总归有一条路可以让人进去的。噢你你怎么样？这样是可以用，我都挖得去。那时候也也不限行吧那走吧。那那边是与3万达，我说了，我会给你9米6的6米8的电话号码，你问他们是怎么进去的？噢好的。啊你噢那个那边定下来。把定金吧好吧。行为。把话筒的。这这都到时候你跟我说怎么走一下子哈啊。啊好！喂。报警！,0
你好！我看你还有！唉合肥到淮北的。嗯对。那个什么呀我还。还没走你。话，你厢车吗？给你留的箱子！是不是有厢车可以，啊我看见他花了50个方那个什么呀。我是。的喝的！有几箱？子乡？全部是。全部是空的纸箱是吧？不是，是那个新的折铁鞋起来的纸箱。纸箱噢我知道了，拉到淮北那个玉兰路8号那里。嗯对对对。不。那不是禁区吧？是禁区，他会给你开单子。哪里客栈吧！就是你送货的厂家它会给你开单子啊进去。那没关系，啊我经常往他们这边发货，对对对。数据。我们经常发货的。你什么意思？你说到合肥这边他给开单子是吧？嗯他那个淮北那边开单子啊。那我那我还没到，呢他开完了，我也拿不到呀就是老板讲完朋友嘛就行了！不能啦那个你那个你到那他会给你开单子，就是他你下货下完货之后，他会给你开单子，让老板那个打电话！吧你！不用担心，啊我们经常往他家送货，基本上是一个礼拜一车货！喂进去，喂我听出来是现在说那个铝厂的，吧我看是什么什么，在那个玉兰路8号的那个铝业中，什么铝业那里。对。对。对对对，离场的是的。噢明天什么时候都可以写，明天一天。明天早上8点，嘛你现在下午装的话，明天一早应该能到。倒是能到下午！噢我你是想下午下货是吗？到时候下午装货。对，下午3点钟左右，吧3点半。上或3点半到到到几点钟装好，五点钟。嗯5点半左右就能装好了，我们装车大概两个小时左右。那边是禁区，禁区那边我进去怎么弄啊进去了没有？好吧？主要的收获。那个拍照的什么的。开发公司在。淮北淮北他你问我我也不要，但是我们家发货，你看我经常从运满满上发货！他们都是。直接到那里，然后开个单子就行了。在什么商场？这个你不用担心，啊里面给开单子出来是吧？嗯这个我具体操作我不太清楚，唉我可以帮你问一下。问一下我们之前送货的司机，你给我一个司机号码也行，我打电话问他什么情况！噢噢。行，我来找一个给你啊等等。那我先加你加你这个微信，到那倒车1400是吧？对对对，1400。我先加你微信。嗯嗯唉这不是你微信，嘛是南京的号码。1368136，它这个是运满满隐藏的一个号码。是的是的。1364560，你加一下136。我等一下等一下。嗯。1364560。456嗯二。889。爸爸你这边没送过是吧？他们经常。送没问题，啊你问我具体怎么操作，我也不是很清楚。你你给我一个号码就行了，我加你微信！嗯。好，行，下午微信好吧，我看到了。好好，拜拜。啊发我一个号码，我问一下，嗯好，勒。嗯嗯好。,0
喂这个噢那长丰到宿州来到啊宿州哪有到宿州学院那个对。那还是那还是不进去了，呢我说谁啊啊不是禁区在学府大道那地方。不值进去！福州学院是那那那是进去！修路野生熊进不是进去啊在在。在现场在在窗户哪地方装的？在不？我那13米高低板好不好装？在岗集高速路口。噢那运费咋付的呢？可以不但富，回单服务。好不好装？嗯噢这样了是吧？那一个运费可能高了，于是或转换吊装的噢那那。就那1600是吧？嗯对。往前发投资价格。玩玩那行，那个那我订一下。对。好好行行，我大概是中午到啊拟定在家微信就行了，我马发定位给你。我记得那中午再中午之前百分之百到。我的发来的上万！嗯嗯可以，反正你尽量早一点，嘛哦小散微信，你加我，我没你的号码，你快考一下，吧好好！嗯嗯嗯的。我这个你多少价多少钱？嗯嗯你加过你定金，付完就能看到了！总价多少？啊噢拐弯那型号。同样一天起码好好嗯嗯。嗯嗯。,0
唉你好，那个合肥到阜阳有一圈腻子粉是吧？对。啊啥时候就是装车，那个6米8的高栏！你怎么扯啊噢今天什么时候装的型号，下午就行。和。假设章的形式，吧我现在确实空车。对。给多少钱？现在负责现在差不多也行，啊。啊给多少钱？他总价一千块钱，总价一千的倒，车子要收多少点？对。你五十一百不都行吗？反正就是。行，吧那你收50块，定了你妈加你微信。价格给你你加微信。的。你不是你知道微信号码吗？啊你不是这个手机号吗？现在你现在能看到我手机号码吗？啊我看一下186的这个。不对不对不对，你你把我记一下，你记一下，他现在过了个满月满月包。对对。都是隐蔽号码的。啊对。所以嘛对。你把号码。嗯好，你说吧地下加微信嗯。189189560。560。61638。61666163811891896场，啊对对对，好，我加你微信！对，你加微信加微信啊。189560，注销438！啊你看微信马甲！我要把医院卖掉了，嗯好好嗯好的到了就卸了。的嗯嗯嗯到了就卸了！啊那好的好嗯好的好的，嗯。嗯两边都不进去，啊。快！,0
众筹。喂喂，你好啊，你好你好啊啊，你今天是有飞龙拉倒嗯，湖州安吉的和的13的话是商贸和那里什么东西，纸箱包装里那里面什么东西，我问一下呢，就直销那哦，那就只想到11111摞摞一一层一层，那那个怎样对吧？喂。喂喂。呃呃，控制下来给你要压缩和控制，下面就是下面w好的资产对吧啊，那他那个是什么时候来呢？哎，你讲。啊，对对对对对之前不是波动吗？就指向的啊啊啊。因为电费的去控制一下。孝绿钻的哦，你没有进去嘛，2头没有经济吧啊，我要2头的，有没有进去？啊，对呀。是否使用了小时的转。啊，转过去，我登录进去的哦。我们尽量2000块钱嘛，总价2000。总价2000的话，总价2000，那你都好，你100块钱总价两，那运费怎么解决呢？啊。没有进去。你你在什么账户激活的？没有健全啊啊啊，总店两天啊，对对对。和大街货到姐哦，他在什么地方了？我100块钱吗？因为获得奖。哦哦。货到姐啊，你见过的哦行吧，我看我下午就拉吧，咱我个飞龙这边扎西的说明现货了，希望和下午去了啊，我告南沙少男过来搞了搞了搞了好了啊，对过来过来的啊，他大概他大概得多少个大概。嗯，嗯。这是是失败了吗？啊咧早熟梨坊啊。好货不超过4米啊，你寺庙都已经高达4米啊。抢走了干嘛，你过来吗？你过来吧过来。呃，和和老婆老婆男装。广州吧，高难度较开开，这个跑步不超过不超过了啊，他他他每次转流量呢，不不超过十秒。不超过4米二，按几按几？嗯，嗯。嗯，你讲的资料是不是你你你讲的，这是1个1个1个点部落在一起的那个之下呢。呃呃交大讲那么多讲，那么怎么来？怎么没有你也不晓得马上比如说呃，不知道档位百分比能不能。嗯，嗯。啊，广字下面1个1个就1个1个1个搁着搞成一捆一捆的那那那那样直线对吧哦行行行行行。啊，就1个那个关机的。管管很遗憾，也对我也管。本来他搞得那么运费啊。好。网银怎么搞的跟他？哈哈哈哈哈哈。还不错啊，反正我我。啊，对对对对对对嗯，我不能保你给我以前的精品中药任鹏的又还了2000块钱，他不出名字，能不能发送196。没有回答，怎么弄的吧啊，福乐结账呢。嗯嗯，你给我100块钱，你准备众筹。嗯。啊，行吧行吧行吧。哎，是干干嘛。啊，不是的，它是这样的，它这个预约码，有时候这个号码搞成不对头啊，你知道吧，是这样的。不是米糊大小的啊啊啊。对财务报表进行内部。哎呀，烦死了，没有时候这个号码我都不认识烦死了啊啊行那我先给定金打100块钱了。啊，是的是的？啊。啊，行行行行好好好好好好好好好好啊。嗯。闪付只能看到号码了，你打工就能看到了啊，离那个8块钱就简单的请求增加2000块钱。嗯，嗯嗯好。啊。但是您的资料是星子县吗？不是就是亚马逊4项的。说叫联系到对方给2块金条借款年利率，嗯嗯啊，就那个就那个办成那个接了个半成品，那个要要移动都在试验田人家的1个。哦是哦，是好这个连锁好贷不是弄坏了吧，要坏的话，那个太大，我那个不好装那个就好的哦。一共33。光说是移动的，就那个那个人家客户回执回执扔了。嗯，就是那个，如果是变频的话，它那个困难才办好了，那个车子不好装啊，现在就没事，现在就没事。不是一路人渡镇组织办，它不是那个不是免费的，他不跟他不给我弄。啊。啊，行行行行行啊行，我再给你打100块钱给你了啊，好好好好好好好。啊。啊，那不是借鉴额额额额嗯，不是在哪个附近的门脸，它不以前办的房贷是被骗的，不仅减少就是他的账号，南宁答应保本吧啊，好好好，你答应的好好好好给居民过来好吧。好好好。好好好。好好好。嗯，嗯。,0
喂你那个互联网喂。喂你那个护栏到六安哪里？喂噢那那个永安小区啊永安小区。豫皖小区。啊永安小区。永安小区可对？嗯呀记不清楚在哪了，你这会到哪里找啊对，非农来！黄埠屯！非洲还不得你讲金融！嗯你荷包绿化费吗？啊这个。等一下我看要给多少钱！650。等加700。我看远小。您就明白过来吗？嗯对队友。没法搞了。嗯可以下午装，或我可都都就定了，吗下午装说，哦下午装话可对？我知道，然后啊明天一早你水库五到付款。我知道我知道他我装过的，那我我打50块钱给你，啊。你直接车队这边。啊。你死的车位。有几个车，那我问一下，哈你要几个参加？我有三个车，你照顾了，我听到你事业！啊就那那我来我来问一下，我先把我。这个我把定价我来打电话给他，嘛我再打电话给你，啊啊啊啊啊你见嗯嗯嗯啊就那那我来我来问一下，我先把我。这个我把定价我来打电话给他，嘛我再打电话给你，啊啊啊嗯嗯嗯嗯嗯嗯。,0
唉你好。喂到家到张刚给多少钱？你好。啊一千块。什么时间装？一千。下午装。什么司机？啊周五前后吧可能可能加点了。中午吧中午前后，吧早上有可能。4米2高栏。你都带茶。你这个庄重啊三墩了我高了一千块钱，他加不了了。到时候。一边。没有三段的，我乱写的，这个卫生间很轻的！两吨都不到。是不是到手一千到车一千？啊嗯好的，中午妆中午过去装可以吗？到手吊车！以前！那现在是工资啊。中午你车什么时候？空车！我现在要对。对，我是这样的，我现在要去保养一下，去服务站，然后。跟认识空车，现在是空车的话，你可能。要稍微早一点也不一定，啊他今天是这样子的，排队排好。就换了机油，可能要耽误。几个销量。嗯然后你比如我这边呢还有十公里，那你要早一点，唉因为巢湖离我这边还有几十公里，呢喂嗯这个呢我现在我看一下，现在八点。喂啊我说要早一点。为什么？呢它这边是排队排号的知道吧？估计到到地方。也得11点。也要对。哦这样的。谁一点没问题！因为是这样子的，他这边呢是排第二个，就说是你这个活啊是排第二个。知道吧？前面还有一个车装货，到时候不要你这边不装的话，他们后面就卡住了，后面的车子就起不了货了，知道吧？能不能再加一点了老板？对对对对对。巢湖离那边有丽江！干差不多有三四百公里呢未交不了了，就这个价格。嗯好的好的支付多少钱定金？三百三百零一点。嗯好的，嗯现在打的你家里有bb，啊-200块钱定金到了给1200。好的好的！好吧？啊你定金！打好以后加我微信，我的手机号码就微信号嗯。啊啊好好。,0
